speaker_id,gender,subset,length,path
jvs006,M,non-parallel,182955,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0638.wav
jvs006,M,non-parallel,134950,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2121.wav
jvs006,M,non-parallel,114086,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2479.wav
jvs006,M,non-parallel,108826,jvs006/nonpara30/wav24kHz16bit/BASIC5000_1945.wav
jvs006,M,non-parallel,85885,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2257.wav
jvs006,M,non-parallel,142271,jvs006/nonpara30/wav24kHz16bit/LOANWORD128_045.wav
jvs006,M,non-parallel,203430,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0696.wav
jvs006,M,non-parallel,159932,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0127.wav
jvs006,M,non-parallel,121903,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0069.wav
jvs006,M,non-parallel,91995,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0109.wav
jvs006,M,non-parallel,96623,jvs006/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent058-phrase2.wav
jvs006,M,non-parallel,96447,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0464.wav
jvs006,M,non-parallel,115467,jvs006/nonpara30/wav24kHz16bit/BASIC5000_1688.wav
jvs006,M,non-parallel,106663,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2019.wav
jvs006,M,non-parallel,61385,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0689.wav
jvs006,M,non-parallel,130079,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0309.wav
jvs006,M,non-parallel,74636,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0954.wav
jvs006,M,non-parallel,125832,jvs006/nonpara30/wav24kHz16bit/ONOMATOPEE300_275.wav
jvs006,M,non-parallel,151229,jvs006/nonpara30/wav24kHz16bit/BASIC5000_1693.wav
jvs006,M,non-parallel,88414,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0657.wav
jvs006,M,non-parallel,73868,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0497.wav
jvs006,M,non-parallel,95415,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0891.wav
jvs006,M,non-parallel,85680,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2076.wav
jvs006,M,non-parallel,233934,jvs006/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent152-phrase1.wav
jvs006,M,non-parallel,142686,jvs006/nonpara30/wav24kHz16bit/BASIC5000_1026.wav
jvs006,M,non-parallel,64261,jvs006/nonpara30/wav24kHz16bit/TRAVEL1000_0794.wav
jvs006,M,non-parallel,174080,jvs006/nonpara30/wav24kHz16bit/BASIC5000_0707.wav
jvs006,M,non-parallel,98309,jvs006/nonpara30/wav24kHz16bit/BASIC5000_1424.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs006,M,non-parallel,297609,jvs006/nonpara30/wav24kHz16bit/BASIC5000_2298.wav
jvs007,F,parallel,193030,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_023.wav
jvs007,F,parallel,142487,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_037.wav
jvs007,F,parallel,173657,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_036.wav
jvs007,F,parallel,353519,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_022.wav
jvs007,F,parallel,206048,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav
jvs007,F,parallel,108315,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_034.wav
jvs007,F,parallel,180566,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav
jvs007,F,parallel,175204,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_021.wav
jvs007,F,parallel,195596,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_035.wav
jvs007,F,parallel,185362,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav
jvs007,F,parallel,119026,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_031.wav
jvs007,F,parallel,129680,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_025.wav
jvs007,F,parallel,205965,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav
jvs007,F,parallel,187261,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav
jvs007,F,parallel,209537,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_024.wav
jvs007,F,parallel,150695,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_030.wav
jvs007,F,parallel,119979,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_026.wav
jvs007,F,parallel,234789,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_032.wav
jvs007,F,parallel,100038,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_033.wav
jvs007,F,parallel,169819,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_027.wav
jvs007,F,parallel,195383,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_083.wav
jvs007,F,parallel,233249,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_097.wav
jvs007,F,parallel,163326,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_068.wav
jvs007,F,parallel,115608,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_040.wav
jvs007,F,parallel,306696,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_054.wav
jvs007,F,parallel,93848,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_055.wav
jvs007,F,parallel,151662,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_041.wav
jvs007,F,parallel,236363,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_069.wav
jvs007,F,parallel,244455,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_096.wav
jvs007,F,parallel,180883,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_082.wav
jvs007,F,parallel,371982,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_094.wav
jvs007,F,parallel,168714,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_080.wav
jvs007,F,parallel,136240,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_057.wav
jvs007,F,parallel,173172,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_043.wav
jvs007,F,parallel,135909,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_042.wav
jvs007,F,parallel,204073,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_056.wav
jvs007,F,parallel,223366,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_081.wav
jvs007,F,parallel,198774,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_095.wav
jvs007,F,parallel,116644,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_091.wav
jvs007,F,parallel,254387,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_085.wav
jvs007,F,parallel,205179,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_052.wav
jvs007,F,parallel,156873,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_046.wav
jvs007,F,parallel,225473,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_047.wav
jvs007,F,parallel,151326,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_053.wav
jvs007,F,parallel,221133,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_084.wav
jvs007,F,parallel,175257,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_090.wav
jvs007,F,parallel,193386,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_086.wav
jvs007,F,parallel,202696,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_092.wav
jvs007,F,parallel,227896,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_045.wav
jvs007,F,parallel,137037,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_051.wav
jvs007,F,parallel,221618,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_079.wav
jvs007,F,parallel,254792,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_078.wav
jvs007,F,parallel,191265,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_050.wav
jvs007,F,parallel,245932,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_044.wav
jvs007,F,parallel,256421,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_093.wav
jvs007,F,parallel,238872,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_087.wav
jvs007,F,parallel,155429,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_049.wav
jvs007,F,parallel,185066,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_061.wav
jvs007,F,parallel,163777,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_075.wav
jvs007,F,parallel,133409,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_074.wav
jvs007,F,parallel,176843,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_060.wav
jvs007,F,parallel,224867,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_048.wav
jvs007,F,parallel,241445,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_100.wav
jvs007,F,parallel,178795,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_089.wav
jvs007,F,parallel,273719,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_076.wav
jvs007,F,parallel,176280,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_062.wav
jvs007,F,parallel,119523,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_063.wav
jvs007,F,parallel,232128,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_077.wav
jvs007,F,parallel,175395,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_088.wav
jvs007,F,parallel,158976,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_098.wav
jvs007,F,parallel,173491,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_073.wav
jvs007,F,parallel,189076,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_067.wav
jvs007,F,parallel,198317,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_066.wav
jvs007,F,parallel,178446,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_072.wav
jvs007,F,parallel,136596,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_099.wav
jvs007,F,parallel,140575,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_064.wav
jvs007,F,parallel,198380,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_070.wav
jvs007,F,parallel,160365,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_058.wav
jvs007,F,parallel,166893,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_059.wav
jvs007,F,parallel,171096,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_071.wav
jvs007,F,parallel,226656,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_065.wav
jvs007,F,parallel,205988,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav
jvs007,F,parallel,155534,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav
jvs007,F,parallel,163099,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav
jvs007,F,parallel,146074,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav
jvs007,F,parallel,217299,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_029.wav
jvs007,F,parallel,136834,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav
jvs007,F,parallel,196479,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
jvs007,F,parallel,80342,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_014.wav
jvs007,F,parallel,251166,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_028.wav
jvs007,F,parallel,133715,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav
jvs007,F,parallel,153351,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav
jvs007,F,parallel,175600,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_038.wav
jvs007,F,parallel,172014,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_039.wav
jvs007,F,parallel,287075,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav
jvs007,F,parallel,179906,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav
jvs007,F,parallel,211042,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav
jvs007,F,parallel,144998,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav
jvs007,F,parallel,143569,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,parallel,116786,jvs007/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs007,F,non-parallel,103025,jvs007/nonpara30/wav24kHz16bit/BASIC5000_2929.wav
jvs007,F,non-parallel,114052,jvs007/nonpara30/wav24kHz16bit/BASIC5000_3014.wav
jvs007,F,non-parallel,76604,jvs007/nonpara30/wav24kHz16bit/BASIC5000_2478.wav
jvs007,F,non-parallel,65760,jvs007/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent159-phrase2.wav
jvs007,F,non-parallel,131665,jvs007/nonpara30/wav24kHz16bit/BASIC5000_2490.wav
jvs007,F,non-parallel,85268,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0602.wav
jvs007,F,non-parallel,232537,jvs007/nonpara30/wav24kHz16bit/ONOMATOPEE300_194.wav
jvs007,F,non-parallel,100519,jvs007/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent019-phrase2.wav
jvs007,F,non-parallel,119711,jvs007/nonpara30/wav24kHz16bit/BASIC5000_0294.wav
jvs007,F,non-parallel,176614,jvs007/nonpara30/wav24kHz16bit/BASIC5000_0647.wav
jvs007,F,non-parallel,94152,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0707.wav
jvs007,F,non-parallel,166269,jvs007/nonpara30/wav24kHz16bit/BASIC5000_0543.wav
jvs007,F,non-parallel,132869,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1259.wav
jvs007,F,non-parallel,78731,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0921.wav
jvs007,F,non-parallel,77787,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0842.wav
jvs007,F,non-parallel,110170,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1306.wav
jvs007,F,non-parallel,93804,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1110.wav
jvs007,F,non-parallel,106387,jvs007/nonpara30/wav24kHz16bit/LOANWORD128_027.wav
jvs007,F,non-parallel,140982,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0107.wav
jvs007,F,non-parallel,124532,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0502.wav
jvs007,F,non-parallel,104082,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1300.wav
jvs007,F,non-parallel,85270,jvs007/nonpara30/wav24kHz16bit/BASIC5000_2968.wav
jvs007,F,non-parallel,147780,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0692.wav
jvs007,F,non-parallel,109056,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1144.wav
jvs007,F,non-parallel,218085,jvs007/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent188-phrase2.wav
jvs007,F,non-parallel,116756,jvs007/nonpara30/wav24kHz16bit/LOANWORD128_111.wav
jvs007,F,non-parallel,108515,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1618.wav
jvs007,F,non-parallel,62920,jvs007/nonpara30/wav24kHz16bit/TRAVEL1000_0637.wav
jvs007,F,non-parallel,192935,jvs007/nonpara30/wav24kHz16bit/ONOMATOPEE300_160.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs007,F,non-parallel,176877,jvs007/nonpara30/wav24kHz16bit/BASIC5000_1381.wav
jvs008,F,parallel,181038,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_023.wav
jvs008,F,parallel,147612,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_037.wav
jvs008,F,parallel,206116,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_036.wav
jvs008,F,parallel,341344,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_022.wav
jvs008,F,parallel,191753,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav
jvs008,F,parallel,116848,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_034.wav
jvs008,F,parallel,196824,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav
jvs008,F,parallel,170763,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_021.wav
jvs008,F,parallel,204328,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_035.wav
jvs008,F,parallel,181277,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav
jvs008,F,parallel,124942,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_031.wav
jvs008,F,parallel,124788,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_025.wav
jvs008,F,parallel,208018,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav
jvs008,F,parallel,188859,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav
jvs008,F,parallel,222184,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_024.wav
jvs008,F,parallel,149296,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_030.wav
jvs008,F,parallel,115215,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_026.wav
jvs008,F,parallel,262734,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_032.wav
jvs008,F,parallel,110220,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_033.wav
jvs008,F,parallel,177707,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_027.wav
jvs008,F,parallel,165631,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_083.wav
jvs008,F,parallel,243615,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_097.wav
jvs008,F,parallel,165456,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_068.wav
jvs008,F,parallel,121141,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_040.wav
jvs008,F,parallel,313605,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_054.wav
jvs008,F,parallel,107025,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_055.wav
jvs008,F,parallel,166581,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_041.wav
jvs008,F,parallel,243972,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_069.wav
jvs008,F,parallel,231960,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_096.wav
jvs008,F,parallel,177918,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_082.wav
jvs008,F,parallel,370221,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_094.wav
jvs008,F,parallel,182185,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_080.wav
jvs008,F,parallel,141658,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_057.wav
jvs008,F,parallel,187315,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_043.wav
jvs008,F,parallel,126910,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_042.wav
jvs008,F,parallel,204565,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_056.wav
jvs008,F,parallel,236914,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_081.wav
jvs008,F,parallel,202414,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_095.wav
jvs008,F,parallel,109343,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_091.wav
jvs008,F,parallel,273483,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_085.wav
jvs008,F,parallel,214451,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_052.wav
jvs008,F,parallel,152105,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_046.wav
jvs008,F,parallel,222697,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_047.wav
jvs008,F,parallel,158323,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_053.wav
jvs008,F,parallel,222114,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_084.wav
jvs008,F,parallel,165715,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_090.wav
jvs008,F,parallel,192279,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_086.wav
jvs008,F,parallel,187329,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_092.wav
jvs008,F,parallel,225445,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_045.wav
jvs008,F,parallel,137042,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_051.wav
jvs008,F,parallel,224513,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_079.wav
jvs008,F,parallel,255924,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_078.wav
jvs008,F,parallel,197746,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_050.wav
jvs008,F,parallel,240502,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_044.wav
jvs008,F,parallel,246563,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_093.wav
jvs008,F,parallel,243084,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_087.wav
jvs008,F,parallel,161419,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_049.wav
jvs008,F,parallel,193855,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_061.wav
jvs008,F,parallel,179190,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_075.wav
jvs008,F,parallel,149091,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_074.wav
jvs008,F,parallel,176158,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_060.wav
jvs008,F,parallel,221719,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_048.wav
jvs008,F,parallel,236396,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_100.wav
jvs008,F,parallel,179341,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_089.wav
jvs008,F,parallel,267022,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_076.wav
jvs008,F,parallel,187533,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_062.wav
jvs008,F,parallel,119797,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_063.wav
jvs008,F,parallel,242789,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_077.wav
jvs008,F,parallel,165292,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_088.wav
jvs008,F,parallel,167158,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_098.wav
jvs008,F,parallel,177516,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_073.wav
jvs008,F,parallel,196983,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_067.wav
jvs008,F,parallel,196471,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_066.wav
jvs008,F,parallel,186203,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_072.wav
jvs008,F,parallel,139673,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_099.wav
jvs008,F,parallel,149275,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_064.wav
jvs008,F,parallel,201686,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_070.wav
jvs008,F,parallel,167152,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_058.wav
jvs008,F,parallel,179303,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_059.wav
jvs008,F,parallel,173795,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_071.wav
jvs008,F,parallel,228029,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_065.wav
jvs008,F,parallel,206785,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav
jvs008,F,parallel,153221,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav
jvs008,F,parallel,159399,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav
jvs008,F,parallel,156916,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav
jvs008,F,parallel,220046,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_029.wav
jvs008,F,parallel,135150,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav
jvs008,F,parallel,186567,jvs008/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
